"activityID" "activityLabels" "subjectID" "tBodyAccelerometer.mean.X" "tBodyAccelerometer.mean.Y" "tBodyAccelerometer.mean.Z" "tBodyAccelerometer.std.X" "tBodyAccelerometer.std.Y" "tBodyAccelerometer.std.Z" "tGravityAccelerometer.mean.X" "tGravityAccelerometer.mean.Y" "tGravityAccelerometer.mean.Z" "tGravityAccelerometer.std.X" "tGravityAccelerometer.std.Y" "tGravityAccelerometer.std.Z" "tBodyAccelerometerJerk.mean.X" "tBodyAccelerometerJerk.mean.Y" "tBodyAccelerometerJerk.mean.Z" "tBodyAccelerometerJerk.std.X" "tBodyAccelerometerJerk.std.Y" "tBodyAccelerometerJerk.std.Z" "tBodyGyroscope.mean.X" "tBodyGyroscope.mean.Y" "tBodyGyroscope.mean.Z" "tBodyGyroscope.std.X" "tBodyGyroscope.std.Y" "tBodyGyroscope.std.Z" "tBodyGyroscopeJerk.mean.X" "tBodyGyroscopeJerk.mean.Y" "tBodyGyroscopeJerk.mean.Z" "tBodyGyroscopeJerk.std.X" "tBodyGyroscopeJerk.std.Y" "tBodyGyroscopeJerk.std.Z" "tBodyAccelerometerMag.mean" "tBodyAccelerometerMag.std" "tGravityAccelerometerMag.mean" "tGravityAccelerometerMag.std" "tBodyAccelerometerJerkMag.mean" "tBodyAccelerometerJerkMag.std" "tBodyGyroscopeMag.mean" "tBodyGyroscopeMag.std" "tBodyGyroscopeJerkMag.mean" "tBodyGyroscopeJerkMag.std" "fBodyAccelerometer.mean.X" "fBodyAccelerometer.mean.Y" "fBodyAccelerometer.mean.Z" "fBodyAccelerometer.std.X" "fBodyAccelerometer.std.Y" "fBodyAccelerometer.std.Z" "fBodyAccelerometer.meanFreq.X" "fBodyAccelerometer.meanFreq.Y" "fBodyAccelerometer.meanFreq.Z" "fBodyAccelerometerJerk.mean.X" "fBodyAccelerometerJerk.mean.Y" "fBodyAccelerometerJerk.mean.Z" "fBodyAccelerometerJerk.std.X" "fBodyAccelerometerJerk.std.Y" "fBodyAccelerometerJerk.std.Z" "fBodyAccelerometerJerk.meanFreq.X" "fBodyAccelerometerJerk.meanFreq.Y" "fBodyAccelerometerJerk.meanFreq.Z" "fBodyGyroscope.mean.X" "fBodyGyroscope.mean.Y" "fBodyGyroscope.mean.Z" "fBodyGyroscope.std.X" "fBodyGyroscope.std.Y" "fBodyGyroscope.std.Z" "fBodyGyroscope.meanFreq.X" "fBodyGyroscope.meanFreq.Y" "fBodyGyroscope.meanFreq.Z" "fBodyAccelerometerMag.mean" "fBodyAccelerometerMag.std" "fBodyAccelerometerMag.meanFreq" "fBodyBodyAccelerometerJerkMag.mean" "fBodyBodyAccelerometerJerkMag.std" "fBodyBodyAccelerometerJerkMag.meanFreq" "fBodyBodyGyroscopeMag.mean" "fBodyBodyGyroscopeMag.std" "fBodyBodyGyroscopeMag.meanFreq" "fBodyBodyGyroscopeJerkMag.mean" "fBodyBodyGyroscopeJerkMag.std" "fBodyBodyGyroscopeJerkMag.meanFreq"
"8462" 5 "STANDING" 25 0.279004938378378 -0.0194067128932432 -0.113183991689189 -0.690438272783784 -0.578046305409459 -0.658744445245946 0.626894710675676 0.0777072235405405 0.163221693363514 -0.976757733513513 -0.968947781351351 -0.951060805 0.0926880109256757 0.00329649191756757 -0.0177640553162297 -0.725583414364865 -0.685621320851351 -0.779920324954189 -0.0344110859121622 -0.0818032541783784 0.0808159234189189 -0.748437743513514 -0.712017487905405 -0.704470664527027 -0.0885425092027027 -0.0314353307452703 -0.0631555241813514 -0.756209625 -0.798353094054054 -0.793882331081081 -0.631121635195946 -0.672812242445946 -0.631121635195946 -0.672812242445946 -0.713643547905405 -0.708500899058108 -0.64503236472973 -0.681720387864865 -0.784342674054054 -0.790516582766757 -0.698186819662162 -0.605962600945946 -0.701953792216216 -0.688095107054054 -0.5916415444 -0.663714530216216 -0.192232970605405 0.0547250168272973 0.117856368513514 -0.735886226337838 -0.70331693727027 -0.768350560540541 -0.739865354189189 -0.688062546297297 -0.790919398783784 -0.0431801583662162 -0.225903773771622 -0.125317268567568 -0.705105283121622 -0.73840936942973 -0.699747295781081 -0.764090883310811 -0.701433108621622 -0.733556541918919 -0.0426489599054054 -0.150094337392568 -0.0618675609494595 -0.6646101985 -0.729056288378378 0.1448285186 -0.707753487351351 -0.712172373783784 0.190941289835135 -0.709106468905405 -0.720677958513513 -0.0300553802283784 -0.79539757677027 -0.799921443156757 0.137419925473514
"9858" 6 "LAYING" 25 0.281515859041096 -0.0210923809160274 -0.120110762684932 -0.577766481506849 -0.493906922527397 -0.434848891068493 0.803381745616438 -0.0574112416986301 0.0864698387336712 -0.969452757945205 -0.955037254657534 -0.926799400273973 0.0684529175438356 0.00629676630465753 0.0298676594841233 -0.658493835635616 -0.666089686246575 -0.807863841506849 -0.0444715941356164 -0.0571243486876712 0.11146500960274 -0.690066162267123 -0.498867107680822 -0.565835575657534 -0.0898436221547945 -0.0239160716794521 -0.0607404779821918 -0.783293042191781 -0.824311851917808 -0.753847624109589 -0.485186665531233 -0.560733383013699 -0.485186665531233 -0.560733383013699 -0.689587366616438 -0.668552725280822 -0.485589262863014 -0.523875210671233 -0.796601715068493 -0.830358752191781 -0.596332391739726 -0.544460386294521 -0.617382277671233 -0.571309756876712 -0.502288830639726 -0.396705584383562 -0.287075932643836 -0.0688365772150685 -0.0705587896191781 -0.666292954684932 -0.672314734027397 -0.787456877808219 -0.681429397808219 -0.68340993739726 -0.827155960410959 -0.111805628253699 -0.228386678972603 -0.186242163158904 -0.663724375273973 -0.641546761780822 -0.587438022972603 -0.701545191146575 -0.434348976712329 -0.599812846849315 -0.132372639431507 -0.362231515776712 -0.154033278963014 -0.58458398830137 -0.617148196328767 0.00513178102876713 -0.656407013835616 -0.687444439684932 0.149629601845205 -0.651496633287671 -0.529199571684931 -0.193677223530137 -0.831051010684931 -0.841831366712329 0.0889197519054794
"3886" 1 "WALKING" 26 0.267894103457627 -0.0100950662572881 -0.105972850152542 -0.449376358661017 -0.331451434066102 -0.55975274779661 0.815436756864407 -0.0447504422811864 0.0511726348669 -0.95818297 -0.928582061016949 -0.920935939152542 0.0697200698242373 -0.0299000460711864 0.00158434897508475 -0.500701038220339 -0.41971745750339 -0.705253407118644 -0.0524273445813559 -0.0728322375932203 0.0712345142711864 -0.670216837898305 -0.636580121128814 -0.573218629438983 -0.103605940510169 -0.028722634020339 -0.0456993499033898 -0.627888077627119 -0.71719247338983 -0.579246132711864 -0.396241285423729 -0.429430173661017 -0.396241285423729 -0.429430173661017 -0.517420227425424 -0.480140893698305 -0.528663182508475 -0.600260779050848 -0.668812159152542 -0.68803760559322 -0.460603547610169 -0.348187081033898 -0.602064819322034 -0.446464383525424 -0.367065024489831 -0.572990722881356 -0.251582374284746 0.0662437972271186 0.0578522758608475 -0.515558030677966 -0.454161990474576 -0.682985014237288 -0.53052078810678 -0.423077721535763 -0.72579274338983 -0.114506510542373 -0.220716029542373 -0.136419280667797 -0.589938290161017 -0.639476651423729 -0.509808611179661 -0.697140813177966 -0.639450313762712 -0.636075381694915 0.0489594076077966 -0.0845577641881356 0.0349415299830508 -0.417181695449153 -0.528150404152542 0.0917011361762712 -0.460481302186441 -0.51226992320339 0.129619120576271 -0.618233712118644 -0.661729210067797 0.102729384457627 -0.696225432033898 -0.700787409830508 0.112629954305085
"4976" 2 "WALKING_UPSTAIRS" 26 0.271834034981818 -0.0167301759309091 -0.111551510272727 -0.468161381978182 -0.421449251538182 -0.4430787064 0.875155158 -0.113700893163636 -0.0936261437090909 -0.951657040727273 -0.935425305872727 -0.907693212727273 0.100835135818182 -0.0160792487109091 -0.0269407186509091 -0.483021179101818 -0.525234681581818 -0.624770443072727 -0.0872639412 -0.0781676927818182 0.112080554076545 -0.597011224712727 -0.583609160490909 -0.599385607163636 -0.0433780515618182 -0.05559357978 -0.0683713148272727 -0.652086329563636 -0.618374714850909 -0.661660464963636 -0.411411029354545 -0.427172606509091 -0.411411029354545 -0.427172606509091 -0.514843449795091 -0.470517429414545 -0.475143284836364 -0.523519739510909 -0.645132853436364 -0.616190347090909 -0.477677159636364 -0.433360488109091 -0.493914683381818 -0.465810969790909 -0.452923601709091 -0.462949047690909 -0.204123133490909 0.00533391482727273 0.051495837302 -0.518069525654545 -0.548242656036364 -0.6000739312 -0.493634208518182 -0.532626419763636 -0.648127737745455 -0.0736745043454545 -0.232377918198182 -0.217282909996364 -0.547936364181818 -0.552473885763636 -0.553645430854545 -0.615950099490909 -0.608216669727273 -0.654911932363636 -0.169689227083636 -0.0190734954727273 -0.0398224016229091 -0.422052641963636 -0.521074145576364 0.0921100784218182 -0.468248511254545 -0.477622786272727 0.147475758196364 -0.548014366672727 -0.593972649563636 0.0160995293381818 -0.615754427072727 -0.6448012176 0.0739915922105455
"5983" 3 "WALKING_DOWNSTAIRS" 26 0.2890153314 -0.017500836832 -0.09969903496 -0.59696776298 -0.466152178936 -0.534132944222 0.63990969032 -0.0211547739 -0.03530978926 -0.953498424 -0.9502189042 -0.936785928 0.077674377998 -0.006285424962 -0.0577064434524 -0.64865127436 -0.61431850654 -0.74763300192 -0.0187419364376 -0.090932062738 0.08921828058 -0.7401595722 -0.60425085424 -0.580941492184 -0.08987879516 -0.037773695692 -0.080504184548 -0.7875883164 -0.78154704006 -0.7255889013 -0.520874251124 -0.51661737114 -0.520874251124 -0.51661737114 -0.65004027596 -0.62363325204 -0.5549275090058 -0.62991298054 -0.7658201838 -0.79080026618 -0.622280639544 -0.513871113138 -0.610082726436 -0.58877223324 -0.477877364548 -0.532021268788 -0.24050990614 -0.0152524309276 -0.001024423472 -0.670659079374 -0.62600128348 -0.71868698894 -0.65746574918 -0.62833091526 -0.77573476736 -0.055122566418 -0.1979174775 -0.114559794732 -0.70593894308 -0.658516823362 -0.58763569876 -0.7527595946 -0.57842661858 -0.61953543376 -0.115004344402 -0.20633503322 -0.04322920985 -0.5274016482 -0.587377295 0.01973110778 -0.61396395252 -0.638506486 0.15990324468 -0.67398643517 -0.66586180068 -0.04017981169 -0.7852804244 -0.8139378396 0.1245512501336
"7177" 4 "SITTING" 26 0.264597618871795 -0.0204025332594872 -0.118832985705128 -0.640116418840128 -0.609187340089744 -0.686195746038462 0.519440765961538 0.109608257833333 0.187686717532436 -0.964126117692308 -0.963373890128205 -0.949573162692308 0.0647490328128205 0.0172322317408974 0.00888258848769231 -0.705788200384615 -0.700225126974359 -0.825245645897436 -0.03794240815 -0.0826567809448718 0.0819584546833333 -0.773797975910256 -0.775751840769231 -0.741650590666667 -0.0932255310692308 -0.0389375081871795 -0.0430062364961538 -0.798550404615385 -0.833130487179487 -0.826831463115385 -0.607237869866667 -0.651790486141026 -0.607237869866667 -0.651790486141026 -0.71962293101282 -0.717848514217949 -0.69637687225641 -0.749483443089744 -0.820893655 -0.833437137051282 -0.678664518671795 -0.638365908298718 -0.738664377782051 -0.626874561889744 -0.619224779551282 -0.683406826115385 -0.277676251829487 -0.0257476927254359 -0.0086347999851282 -0.733011657119231 -0.722788347807692 -0.814019503461539 -0.704677005858974 -0.696351825717949 -0.835148942307692 -0.054688632374359 -0.217475578655128 -0.176893342487308 -0.742392588705128 -0.782447503333333 -0.752946718205128 -0.785074385205128 -0.774286400769231 -0.762356304115385 -0.131940869935897 -0.175253047198718 -0.0528094566903846 -0.661468166628205 -0.701162932641026 -0.0221737990628205 -0.718949790448718 -0.719009353858974 0.156543659837179 -0.77553041855641 -0.77739156075641 -0.0848962004346154 -0.834516195128205 -0.844674638846154 0.117389870235897
"8536" 5 "STANDING" 26 0.258531571824324 -0.0216152363702703 -0.104662581121622 -0.725008664105405 -0.592817432604595 -0.674218680337838 0.743424525810811 0.0197171567702703 0.156672819327485 -0.95878191027027 -0.950923741216216 -0.926300353108108 0.0849919607635135 0.00240981110959459 0.00906914510283784 -0.767775421932432 -0.748739772756757 -0.820194726567568 -0.00826960774054054 -0.0851814677891892 0.0780376386891892 -0.762793405891892 -0.77976601577027 -0.731188436248649 -0.0998883028648649 -0.0397246357689189 -0.0549168732608108 -0.812112753783784 -0.857627477148649 -0.831432047027027 -0.644699151608108 -0.698593375243243 -0.644699151608108 -0.698593375243243 -0.763361025689189 -0.761988690851351 -0.694227824527027 -0.739622528575676 -0.83673791527027 -0.859200763405405 -0.739048902878378 -0.641211260378378 -0.723357079783784 -0.720653714858108 -0.596701985648649 -0.675654521545946 -0.209569815487838 -0.0111477305460811 0.0134178066472973 -0.770854679608108 -0.755284577108108 -0.805184620891892 -0.786318059209459 -0.759555028108108 -0.834137849594595 0.0156189690810811 -0.239225381662162 -0.114849878285405 -0.737525192297297 -0.798847139472973 -0.734524695837838 -0.772771996837838 -0.772081148905405 -0.755957452687838 -0.163383727856757 -0.21729922917027 -0.0952918972121622 -0.713309785310811 -0.740275920878378 0.066693769772973 -0.752040161621622 -0.776678585 0.162487119726757 -0.784597942448649 -0.758535192445946 -0.0957214324594595 -0.856910623783784 -0.872975883081081 0.104752531198649
"9931" 6 "LAYING" 26 0.279581934342105 -0.0186908391013158 -0.115256486236842 -0.786973556298684 -0.748571549872368 -0.739343356381579 0.862145253684211 0.00527057953739474 0.161737048605263 -0.983791100921053 -0.974033670789474 -0.964830353421053 0.0782041604592105 0.00898479453447368 -0.0158905234339474 -0.816735856723684 -0.82813670631579 -0.897195728421053 -0.0348983100536842 -0.0737777323360526 0.0823670878894737 -0.846159168848684 -0.790420916978947 -0.782455193447368 -0.102679200565789 -0.0232962947421053 -0.0504484986105263 -0.879663218421053 -0.915808501842105 -0.886019755 -0.749925205394737 -0.780227753973684 -0.749925205394737 -0.780227753973684 -0.836079503026316 -0.821278997763158 -0.747366546907895 -0.793232219276316 -0.900082288157895 -0.911938051315789 -0.802689833947368 -0.778319553085526 -0.821128296052632 -0.78164640268421 -0.749779960368421 -0.720595975171053 -0.158007842956579 -0.00283835910657895 0.0303620299710526 -0.825272869078947 -0.8336668825 -0.887539510921053 -0.824358087671053 -0.834073941184211 -0.90560791631579 0.0945404252763158 -0.129654366818684 -0.0455860603171053 -0.830798627038158 -0.850310990789474 -0.807336716052632 -0.852330231618421 -0.765249442723684 -0.795780150184211 -0.0503738181856579 -0.300333632317763 -0.113169820215789 -0.788894868705263 -0.809326851368421 0.125226552819737 -0.817760767657895 -0.826710510394737 0.326408496710526 -0.847473188289474 -0.796261316565789 -0.123041672725 -0.909219741973684 -0.921876538289474 0.227280082044079
"3945" 1 "WALKING" 27 0.283511515964912 -0.0161708856666667 -0.110959602868421 -0.748891002298246 -0.674466702778947 -0.803907848596491 0.590572209824561 0.137826533263158 0.157649545701754 -0.975770751929825 -0.959725223684211 -0.947353276666667 0.0786364473473684 0.030224845345614 0.00510001305596491 -0.748040679315789 -0.712172973245614 -0.871332843157895 -0.0677454570385965 -0.0386038395508772 0.0702176055052632 -0.799932542368421 -0.861576119824561 -0.814601700350877 -0.0815918584035088 -0.0470634118140351 -0.0495239306064912 -0.794106877912281 -0.908191026140351 -0.826430024035088 -0.721778902280702 -0.728978574350877 -0.721778902280702 -0.728978574350877 -0.769686528736842 -0.730040578157895 -0.758504620157895 -0.786811112403509 -0.863700808947368 -0.872947018596491 -0.744705222929825 -0.679405047108772 -0.819854719473684 -0.75101562712807 -0.693198871207018 -0.810278889122807 -0.106192083350877 0.0747743348157895 0.11892384554386 -0.752640454982456 -0.723850109596491 -0.860280560175439 -0.766069995894737 -0.719660414987719 -0.881072654561403 0.0702417557385965 -0.124205212789474 -0.0516555073087719 -0.766862724175439 -0.864584374210526 -0.786956746315789 -0.811781319087719 -0.86101008754386 -0.842334655964912 -0.0885024769719298 -0.112422275901754 0.041974863777193 -0.719971124859649 -0.776884441754386 0.136936278561404 -0.724654891666667 -0.738697573649123 0.193752903510526 -0.814539006315789 -0.80581686245614 -0.0461220857894737 -0.875194773508772 -0.87910761245614 0.116390938631579
"5031" 2 "WALKING_UPSTAIRS" 27 0.275625118627451 -0.0148676119980392 -0.10675212672549 -0.547784966688235 -0.425336354862745 -0.400810143627451 0.467908352745098 0.110428935392157 0.134610154015294 -0.965129762156863 -0.964102874313726 -0.939343609019608 0.0813116155098039 0.0348710543431373 -0.0292438842958824 -0.555974855019608 -0.478854884980392 -0.56525655193098 -0.0288456990421569 -0.0929087936470588 0.0820761727980392 -0.666496391901961 -0.556438894229412 -0.579397906686275 -0.112640515090196 -0.0208857658482353 -0.0678753923235294 -0.617882065205882 -0.607133685252941 -0.682891431960784 -0.451632584543137 -0.498053735137255 -0.451632584543137 -0.498053735137255 -0.515870569529412 -0.472873795623529 -0.511969617470588 -0.547955760956863 -0.636765557039216 -0.604763001921569 -0.564966775352941 -0.433471907647059 -0.458231555506471 -0.543485350764706 -0.458064092117647 -0.41944868845098 -0.346801095764706 0.0829919250745098 0.15887753427451 -0.57110655627451 -0.515703837378431 -0.533097669993725 -0.582428710627451 -0.473534066456863 -0.596934248803922 -0.071470364754902 -0.167634400070588 -0.0542508459039216 -0.582907540058824 -0.525127067960784 -0.563778533372549 -0.694395692941176 -0.582448037811765 -0.624598345294118 -0.00927340547058824 -0.0728046909890196 -0.0156346437333333 -0.4685879548 -0.595856877098039 0.0868632694732549 -0.458469350837255 -0.496558264784314 0.222948315388235 -0.563970703780392 -0.618381497647059 0.0633985224745098 -0.610386531003922 -0.626132892745098 0.190291572498039
"6033" 3 "WALKING_DOWNSTAIRS" 27 0.268594373818182 -0.0167828217956818 -0.0930216482295455 -0.583111303972727 -0.295721662936364 -0.217625368022727 0.710454591386364 -0.112316709909091 -0.246492057704545 -0.941830125454545 -0.902686640590909 -0.893077350454546 0.0934015682243182 -0.0385380263909091 0.00650648937727273 -0.620088194894545 -0.575719944318182 -0.650083865227273 -0.0153902836477273 -0.0775765685022727 0.117567029690909 -0.705238089772727 -0.320889045909091 -0.329884264159091 -0.108793270768182 -0.0921089092020227 -0.0854143251522727 -0.763673648863636 -0.695500381590909 -0.644056090136364 -0.388941936204545 -0.434315074729545 -0.388941936204545 -0.434315074729545 -0.588190445545455 -0.5986902 -0.353565419022727 -0.409099793136364 -0.691062582727273 -0.731648084545455 -0.58321468275 -0.392956582522727 -0.390140355181818 -0.583512728175 -0.294476264318182 -0.192007323011364 -0.310356871818182 -0.0984826760738636 -0.128009547706818 -0.6278196505 -0.585389280795455 -0.615769313840909 -0.646937347954545 -0.595490686363636 -0.683541960454545 -0.139562417204545 -0.315178334363636 -0.270452170068182 -0.667766007727273 -0.4685795545 -0.401010772777273 -0.718939413863636 -0.250346434117273 -0.371645902090909 -0.194045660277273 -0.353333811870455 -0.240189921613636 -0.459139320113636 -0.510065847931818 -0.0477358316 -0.587787499318182 -0.616394353636364 0.120989869002273 -0.509678675252273 -0.446048539318182 -0.167537758936364 -0.721402940227273 -0.766179131136364 0.0768129904795455
"7255" 4 "SITTING" 27 0.262840325314286 -0.0183727415557143 -0.103472711896829 -0.549429273728571 -0.439021527671429 -0.619478948042857 0.595862756285714 -0.00959573977142857 0.133013409323857 -0.971398617428571 -0.970577406857143 -0.958112394142857 0.064443185307 0.00297106907630743 -0.00679789883328571 -0.576171722942857 -0.537480973512857 -0.724650246714286 0.00589386615657143 -0.0877138094571429 0.0574537459357143 -0.670787480642857 -0.702656489 -0.579613296911714 -0.106174785971429 -0.0319486728014286 -0.066977536416 -0.672638889 -0.787479433714286 -0.732248303285714 -0.49449849746 -0.588184830957143 -0.49449849746 -0.588184830957143 -0.57959321932 -0.592029024468571 -0.572549779575714 -0.6403334044 -0.741527683 -0.777078531085714 -0.57027723808 -0.461644301474571 -0.640262293342857 -0.542731044914286 -0.463586319298571 -0.638912306242857 -0.223727075168857 0.0919034295888571 0.116914485907143 -0.592413818417143 -0.551711217994286 -0.701923807514286 -0.597776803752857 -0.555490651814286 -0.74597541 0.0191994678857143 -0.130589035814286 -0.0501924753842857 -0.6103775317 -0.703790437142857 -0.587568013984286 -0.691368392017143 -0.705649403285714 -0.617102113071429 -0.0839729298577143 -0.176987388871429 0.0195557204314286 -0.561276640685714 -0.6697583827 0.176940818157143 -0.574371704828571 -0.618557173691429 0.247829208449714 -0.682560195571429 -0.675404062671429 -0.0179188182542857 -0.773672761428571 -0.798628423628571 0.216500289528571
"8610" 5 "STANDING" 27 0.2749499112625 -0.028192522740525 -0.119537909975 -0.56509809070625 -0.47861557424125 -0.5716335721 0.593482536 0.0218998167875 0.19632236512125 -0.947685969625 -0.93141492745125 -0.93615011 0.0781788446925 0.0024870034335 0.002932078155625 -0.59455950635625 -0.554624742675 -0.67989503933625 -0.01702475364125 -0.0991588051775 0.09470739182625 -0.6891059669375 -0.6698604198125 -0.618753421075 -0.101524053775 -0.0273982755575 -0.039124702482125 -0.699002407425 -0.7286273823375 -0.7225511417625 -0.49046475800125 -0.56516427235 -0.49046475800125 -0.56516427235 -0.5873433807025 -0.565496301064375 -0.58544998778875 -0.61304451665 -0.715475160825 -0.7211895166875 -0.58849716126625 -0.493844797685 -0.60438892342125 -0.5577033282375 -0.5055497167325 -0.58904718269125 -0.2102256687675 0.02975176525625 0.120210921492375 -0.61724387463875 -0.57324367869 -0.66134003485 -0.60747697057625 -0.56589873533465 -0.69762546094375 -0.01581928594125 -0.1724190699625 -0.06527337107375 -0.626720079225 -0.67633636845 -0.6123635489875 -0.709834158375 -0.669542393125 -0.656866876775 -0.103717783722125 -0.078633182358875 -0.0550932809125 -0.54631719894 -0.64758017455875 0.09798333904625 -0.56153443366375 -0.573627252075 0.156767317505 -0.64949595774875 -0.658106628425 0.0160299732725 -0.7335739677 -0.7271589879875 0.1563927110725
"10007" 6 "LAYING" 27 0.276876865405405 -0.0174866694824324 -0.107656536167568 -0.608942014743243 -0.550306961878378 -0.638644182824324 0.494169821756757 -0.117834627258108 -0.112040618268919 -0.970544948108108 -0.958921833783784 -0.951513389054054 0.0706147906486486 0.0258361110590541 0.00197245996648649 -0.644013092694595 -0.609470169418919 -0.764736341486487 -0.0368139981324324 -0.0712381585810811 0.0686809795945946 -0.702539796235135 -0.702416895013514 -0.643331690432432 -0.0835897100972973 -0.0531279057945946 -0.0624297575986486 -0.701773524297297 -0.791551549945946 -0.731009366351351 -0.569190401232432 -0.611187003851351 -0.569190401232432 -0.611187003851351 -0.650173963081081 -0.646453413162162 -0.603749473943243 -0.674225436158108 -0.762090918513514 -0.764449962041892 -0.612256508743243 -0.548754657822973 -0.669872428054054 -0.608350311905405 -0.580533216206757 -0.650568029743243 -0.291385414075676 -0.0424126380783784 0.0535528204554054 -0.652152466374324 -0.632907498944595 -0.738761421851351 -0.667759813594595 -0.610906526201351 -0.789759400135135 -0.0943783158918919 -0.265073692055405 -0.112097923821622 -0.647999531490541 -0.712605896471622 -0.636085339702703 -0.721558617886486 -0.700720910135135 -0.679472496486486 -0.131350797359189 -0.260959865367568 -0.0671620225972973 -0.597893901216216 -0.679548821216216 0.0269549272432432 -0.633517337233784 -0.666423624612162 0.193219887885135 -0.706877876621622 -0.710197893501351 -0.109331404151622 -0.771897125635135 -0.771669930472973 0.0121174820202703
"4002" 1 "WALKING" 28 0.279492076481481 -0.0212819233853704 -0.110104801018519 -0.860104551425926 -0.764712719666667 -0.834100412592593 0.677101215 0.120937408375556 0.106207811968519 -0.979319675925926 -0.964804362777778 -0.949468591851852 0.10020164177037 0.0124234384240741 -0.00921764423037037 -0.864327265888889 -0.815242732801852 -0.918535588148148 -0.0242322701583333 -0.0748175289425926 0.0630622212214815 -0.887605594074074 -0.885170539444444 -0.853356494074074 -0.105006833962963 -0.0459613515092593 -0.0503037253222222 -0.875537633888889 -0.921785655555556 -0.865756013648148 -0.810613090537037 -0.837894331055556 -0.810613090537037 -0.837894331055556 -0.859993203148148 -0.856603537066667 -0.846478800925926 -0.860824563666667 -0.90052896 -0.909794394814815 -0.858800697148148 -0.779156085659259 -0.865954135555556 -0.861017654703704 -0.772521445648148 -0.831611270740741 -0.0501235621037037 0.112595464335185 0.106295882827778 -0.871588077962963 -0.825147747962963 -0.910063007407407 -0.868753380555556 -0.817260978907407 -0.925622380185185 0.115748620351852 -0.0608694689777778 -0.0244024795727778 -0.858449943888889 -0.893105135185185 -0.836465179685185 -0.897080117592593 -0.882002850555556 -0.873599032962963 0.0118808780740741 -0.0903018247314815 0.0255648409455556 -0.840242938962963 -0.862513360925926 0.196698559648148 -0.850612404898148 -0.865183488148148 0.293792560551852 -0.876905379814815 -0.874870209777778 0.0340350143018519 -0.91525012962963 -0.909070771851852 0.153095594462963
"5082" 2 "WALKING_UPSTAIRS" 28 0.283139108823529 -0.0236612600437255 -0.127694424235294 -0.480816518112157 -0.327983341217647 -0.493493657254902 0.800938696666667 -0.0808349670490196 -0.0121380701666667 -0.961019909215686 -0.933837899803922 -0.922192365686274 0.110881099613725 0.000124455987529413 0.0298938296921569 -0.540881341941176 -0.462916861262549 -0.670601047058824 -0.0132631626533333 -0.0849061560098039 0.085060232727451 -0.608856692705882 -0.560611107941177 -0.584239895823529 -0.106758317972549 -0.0238894714313725 -0.0312002943901961 -0.551984447509804 -0.652110917633333 -0.605624936882353 -0.405302696433333 -0.42578126067902 -0.405302696433333 -0.42578126067902 -0.538449085901961 -0.492650235431373 -0.490893464347059 -0.542445669137255 -0.620672574392157 -0.640679712156863 -0.501259248960784 -0.363925849486274 -0.557019119698039 -0.473673396992157 -0.353241211901961 -0.503457824874706 -0.272980343588235 0.00544536617058824 0.0755558926686274 -0.569589797647059 -0.506381588156863 -0.650353985117647 -0.552302025882353 -0.451702377492157 -0.689298321137255 -0.214515729545098 -0.329528602588235 -0.215082334382353 -0.512572664843137 -0.582888954198039 -0.534159850301961 -0.642507727019608 -0.554159636470588 -0.643536507352941 -0.0511255147098039 -0.105337494 -0.00770964445098039 -0.429254087392157 -0.515450682901961 0.0325192423823529 -0.496764897345098 -0.491777693481176 0.0338814041960784 -0.564705456784314 -0.611420733898039 0.0267416403447059 -0.648205615611177 -0.657368133588235 0.0914416835329412
"6077" 3 "WALKING_DOWNSTAIRS" 28 0.280213203695652 -0.0197379987630435 -0.107235994869565 -0.801632981521739 -0.620264932478261 -0.722447943913043 0.750341806195652 0.057109340826087 0.000647372782608694 -0.976073760217391 -0.963799808695652 -0.951437895217391 0.0490926875217391 0.0193264402178261 0.00729749384380435 -0.815064999130435 -0.749070341391304 -0.869020087826087 -0.0357606884836957 -0.0788943950108696 0.0434664326782609 -0.811905707608696 -0.72637535 -0.716483601521739 -0.10299235723913 -0.0544756783086957 -0.0683744592608696 -0.835900633695652 -0.874326839130435 -0.860848059347826 -0.715126077586957 -0.744522609434783 -0.715126077586957 -0.744522609434783 -0.796449123695652 -0.80209407 -0.697484960652174 -0.709880794869565 -0.855877803913043 -0.871846521086956 -0.800572525217391 -0.670603430913044 -0.781249844130435 -0.802510736630435 -0.62110490351087 -0.71444374326087 -0.171161886221739 -0.031769933326087 -0.050012432776087 -0.818970859347826 -0.760385616630435 -0.852540472608696 -0.827820127826087 -0.753706476521739 -0.884414572826087 -0.0247466977565217 -0.246739804652174 -0.121730514371739 -0.796741022173913 -0.782013342130435 -0.758365453478261 -0.818244604130435 -0.699435611717391 -0.732133829347826 -0.1424789927 -0.27512370296087 -0.155920449213043 -0.747451570695652 -0.783627906304348 0.0163908902869565 -0.789919295869565 -0.820387730869565 0.121637736391304 -0.765036252021739 -0.724562634434783 -0.165583530586957 -0.871602241086956 -0.881717207173913 -0.00378071440434782
